email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch3554@batch.com.tw,測三五五四,275377,1102,20250626 16:38:45,451.97,536.24,
batch0420@batch.com.tw,測零四二零,272243,1103,20250626 16:38:45,467.24,593.71,
batch3103@batch.com.tw,測三一零三,274926,1104,20250626 16:38:45,400.51,453.98,
batch0537@batch.com.tw,測零五三七,272360,1105,20250626 16:38:45,353.39,482.63,
batch2689@batch.com.tw,測二六八九,274512,1106,20250626 16:38:45,662.04,302.31,
batch0086@batch.com.tw,測零零八六,271909,1107,20250626 16:38:45,636.57,323.07,
batch0136@batch.com.tw,測零一三六,271959,1108,20250626 16:38:45,555.83,383.05,
batch1321@batch.com.tw,測一三二一,273144,1109,20250626 16:38:46,512.36,375.40,
batch4473@batch.com.tw,測四四七三,276296,1110,20250626 16:38:46,531.42,378.89,
batch3772@batch.com.tw,測三七七二,275595,1111,20250626 16:38:46,559.70,338.49,
batch0620@batch.com.tw,測零六二零,272443,1112,20250626 16:38:46,386.94,351.50,
batch4873@batch.com.tw,測四八七三,276696,1113,20250626 16:38:46,490.45,366.14,
batch1723@batch.com.tw,測一七二三,273546,1114,20250626 16:38:46,400.81,363.54,
batch0703@batch.com.tw,測零七零三,272526,1115,20250626 16:38:46,584.67,374.82,
batch2655@batch.com.tw,測二六五五,274478,1116,20250626 16:38:46,428.92,467.11,
batch0570@batch.com.tw,測零五七零,272393,1117,20250626 16:38:46,438.69,390.06,
batch1004@batch.com.tw,測一零零四,272827,1118,20250626 16:38:46,498.48,494.03,
batch1806@batch.com.tw,測一八零六,273629,1119,20250626 16:38:47,418.59,327.56,
batch1254@batch.com.tw,測一二五四,273077,1120,20250626 16:38:47,361.25,338.49,
batch4490@batch.com.tw,測四四九零,276313,1121,20250626 16:38:47,304.97,345.98,
batch0286@batch.com.tw,測零二八六,272109,1122,20250626 16:38:47,302.70,380.82,
batch3235@batch.com.tw,測三二三五,275058,1123,20250626 16:38:47,387.09,428.02,
batch1856@batch.com.tw,測一八五六,273679,1124,20250626 16:38:47,399.03,478.54,
batch4889@batch.com.tw,測四八八九,276712,1125,20250626 16:38:47,375.21,513.00,
batch4172@batch.com.tw,測四一七二,275995,1126,20250626 16:38:46,537.90,1181.60,
batch1338@batch.com.tw,測一三三八,273161,1127,20250626 16:38:47,399.48,542.00,
batch2956@batch.com.tw,測二九五六,274779,1128,20250626 16:38:47,423.12,551.55,
batch2406@batch.com.tw,測二四零六,274229,1129,20250626 16:38:47,370.22,556.39,
batch1940@batch.com.tw,測一九四零,273763,1131,20250626 16:38:48,269.79,472.35,
batch2022@batch.com.tw,測二零二二,273845,1130,20250626 16:38:48,286.95,490.56,
batch1554@batch.com.tw,測一五五四,273377,1132,20250626 16:38:48,309.84,470.78,
batch3604@batch.com.tw,測三六零四,275427,1133,20250626 16:38:48,400.98,437.68,
batch2423@batch.com.tw,測二四二三,274246,1134,20250626 16:38:48,457.56,579.58,
batch3037@batch.com.tw,測三零三七,274860,1135,20250626 16:38:48,467.77,534.01,
batch4589@batch.com.tw,測四五八九,276412,1136,20250626 16:38:48,372.23,413.89,
batch1138@batch.com.tw,測一一三八,272961,1137,20250626 16:38:48,429.24,370.11,
batch2473@batch.com.tw,測二四七三,274296,1138,20250626 16:38:49,514.31,319.90,
batch4273@batch.com.tw,測四二七三,276096,1139,20250626 16:38:49,506.25,424.90,
batch4823@batch.com.tw,測四八二三,276646,1140,20250626 16:38:49,512.96,433.20,
batch4122@batch.com.tw,測四一二二,275945,1141,20250626 16:38:49,510.53,298.60,
batch2223@batch.com.tw,測二二二三,274046,1142,20250626 16:38:49,552.47,373.01,
batch1873@batch.com.tw,測一八七三,273696,1143,20250626 16:38:49,563.93,441.01,
batch4689@batch.com.tw,測四六八九,276512,1144,20250626 16:38:48,375.83,1277.65,
batch4706@batch.com.tw,測四七零六,276529,1145,20250626 16:38:49,493.20,293.04,
batch1656@batch.com.tw,測一六五六,273479,1146,20250626 16:38:49,464.01,312.47,
batch0504@batch.com.tw,測零五零四,272327,1148,20250626 16:38:49,533.98,440.16,
batch3571@batch.com.tw,測三五七一,275394,1147,20250626 16:38:49,577.39,450.92,
batch4256@batch.com.tw,測四二五六,276079,1149,20250626 16:38:49,432.27,437.49,
batch2306@batch.com.tw,測二三零六,274129,1150,20250626 16:38:49,507.19,557.19,
batch0787@batch.com.tw,測零七八七,272610,1151,20250626 16:38:50,423.06,374.37,
batch1740@batch.com.tw,測一七四零,273563,1152,20250626 16:38:50,364.45,403.13,
batch2356@batch.com.tw,測二三五六,274179,1153,20250626 16:38:50,350.58,396.63,
batch1673@batch.com.tw,測一六七三,273496,1154,20250626 16:38:50,315.88,395.61,
batch1388@batch.com.tw,測一三八八,273211,1155,20250626 16:38:50,430.16,324.19,
batch3839@batch.com.tw,測三八三九,275662,1156,20250626 16:38:50,293.63,458.45,
batch4956@batch.com.tw,測四九五六,276779,1157,20250626 16:38:50,364.26,423.66,
batch4906@batch.com.tw,測四九零六,276729,1158,20250626 16:38:50,385.38,437.45,
batch4989@batch.com.tw,測四九八九,276812,1159,20250626 16:38:50,381.00,1388.50,
batch2440@batch.com.tw,測二四四零,274263,1160,20250626 16:38:50,451.90,476.40,
batch1054@batch.com.tw,測一零五四,272877,1161,20250626 16:38:50,384.12,546.83,
batch4606@batch.com.tw,測四六零六,276429,1162,20250626 16:38:51,302.11,480.70,
batch2538@batch.com.tw,測二五三八,274361,1163,20250626 16:38:51,438.08,325.36,
batch1923@batch.com.tw,測一九二三,273746,1164,20250626 16:38:51,443.43,344.52,
batch2090@batch.com.tw,測二零九零,273913,1165,20250626 16:38:51,381.27,284.18,
batch3136@batch.com.tw,測三一三六,274959,1166,20250626 16:38:51,416.83,328.22,
batch0471@batch.com.tw,測零四七一,272294,1167,20250626 16:38:51,414.91,252.48,
batch2521@batch.com.tw,測二五二一,274344,1168,20250626 16:38:50,414.17,1311.92,
batch2773@batch.com.tw,測二七七三,274596,1169,20250626 16:38:51,449.55,313.68,
batch4623@batch.com.tw,測四六二三,276446,1170,20250626 16:38:52,445.14,331.09,
batch2723@batch.com.tw,測二七二三,274546,1171,20250626 16:38:52,437.31,286.07,
batch2373@batch.com.tw,測二三七三,274196,1172,20250626 16:38:52,483.65,356.66,
batch3185@batch.com.tw,測三一八五,275008,1173,20250626 16:38:52,517.57,299.48,
batch0203@batch.com.tw,測零二零三,272026,1174,20250626 16:38:52,485.55,333.15,
batch1155@batch.com.tw,測一一五五,272978,1175,20250626 16:38:52,447.43,317.28,
batch3004@batch.com.tw,測三零零四,274827,1176,20250626 16:38:52,346.25,321.26,
batch3070@batch.com.tw,測三零七零,274893,1177,20250626 16:38:52,404.79,280.81,
batch4806@batch.com.tw,測四八零六,276629,1178,20250626 16:38:52,285.96,370.93,
batch4756@batch.com.tw,測四七五六,276579,1179,20250626 16:38:52,448.16,324.06,
batch1823@batch.com.tw,測一八二三,273646,1180,20250626 16:38:51,445.46,1383.18,
batch0236@batch.com.tw,測零二三六,272059,1181,20250626 16:38:53,338.43,424.50,
batch2672@batch.com.tw,測二六七二,274495,1183,20250626 16:38:53,373.88,446.39,
batch3889@batch.com.tw,測三八八九,275712,1184,20250626 16:38:53,343.62,450.65,
batch4290@batch.com.tw,測四二九零,276113,1185,20250626 16:38:52,289.13,827.66,
batch1957@batch.com.tw,測一九五七,273780,1186,20250626 16:38:53,369.24,318.54,
batch4840@batch.com.tw,測四八四零,276663,1187,20250626 16:38:53,373.31,365.93,
batch3906@batch.com.tw,測三九零六,275729,1188,20250626 16:38:53,290.04,349.70,
batch3352@batch.com.tw,測三三五二,275175,1182,20250626 16:38:53,335.34,825.05,
batch3940@batch.com.tw,測三九四零,275763,1189,20250626 16:38:53,311.71,313.77,
batch2989@batch.com.tw,測二九八九,274812,1190,20250626 16:38:53,331.11,415.59,
batch3054@batch.com.tw,測三零五四,274877,1191,20250626 16:38:53,313.15,378.25,
batch4105@batch.com.tw,測四一零五,275928,1192,20250626 16:38:53,335.08,559.46,
batch2039@batch.com.tw,測二零三九,273862,1193,20250626 16:38:54,319.21,462.69,
batch0587@batch.com.tw,測零五八七,272410,1194,20250626 16:38:54,221.75,496.82,
batch1421@batch.com.tw,測一四二一,273244,1195,20250626 16:38:54,321.74,521.42,
batch3638@batch.com.tw,測三六三八,275461,1196,20250626 16:38:54,394.01,380.41,
batch3521@batch.com.tw,測三五二一,275344,1198,20250626 16:38:54,399.36,324.43,
batch1974@batch.com.tw,測一九七四,273797,1197,20250626 16:38:54,482.97,403.63,
batch0770@batch.com.tw,測零七七零,272593,1199,20250626 16:38:54,369.00,328.20,
batch3621@batch.com.tw,測三六二一,275444,1200,20250626 16:38:54,289.75,296.38,
batch4723@batch.com.tw,測四七二三,276546,1201,20250626 16:38:54,356.49,411.24,
batch0370@batch.com.tw,測零三七零,272193,1202,20250626 16:38:55,464.91,234.03,
batch1188@batch.com.tw,測一一八八,273011,1203,20250626 16:38:55,534.97,159.03,
batch3705@batch.com.tw,測三七零五,275528,1204,20250626 16:38:55,464.98,199.79,
batch3655@batch.com.tw,測三六五五,275478,1205,20250626 16:38:55,555.57,272.49,
batch2005@batch.com.tw,測二零零五,273828,1206,20250626 16:38:55,479.70,314.33,
batch1071@batch.com.tw,測一零七一,272894,1207,20250626 16:38:55,496.87,301.16,
batch0753@batch.com.tw,測零七五三,272576,1208,20250626 16:38:55,410.11,314.18,
batch3302@batch.com.tw,測三三零二,275125,1209,20250626 16:38:55,435.16,309.00,
batch2823@batch.com.tw,測二八二三,274646,1210,20250626 16:38:55,365.55,265.29,
batch2240@batch.com.tw,測二二四零,274063,1211,20250626 16:38:55,368.64,222.95,
batch0387@batch.com.tw,測零三八七,272210,1212,20250626 16:38:56,333.24,564.45,
batch1288@batch.com.tw,測一二八八,273111,1213,20250626 16:38:56,394.20,502.97,
batch4340@batch.com.tw,測四三四零,276163,1214,20250626 16:38:56,430.75,441.39,
batch0904@batch.com.tw,測零九零四,272727,1215,20250626 16:38:56,389.61,500.49,
batch0454@batch.com.tw,測零四五四,272277,1216,20250626 16:38:56,431.66,615.71,
batch0988@batch.com.tw,測零九八八,272811,1217,20250626 16:38:56,262.73,538.60,
batch2605@batch.com.tw,測二六零五,274428,1218,20250626 16:38:56,259.92,476.59,
batch0037@batch.com.tw,測零零三七,271860,1219,20250626 16:38:56,352.88,484.08,
batch3087@batch.com.tw,測三零八七,274910,1220,20250626 16:38:56,379.57,490.73,
batch3923@batch.com.tw,測三九二三,275746,1221,20250626 16:38:57,351.11,522.69,
batch3169@batch.com.tw,測三一六九,274992,1222,20250626 16:38:56,351.96,1485.82,
batch0637@batch.com.tw,測零六三七,272460,1223,20250626 16:38:57,226.62,468.90,
batch2056@batch.com.tw,測二零五六,273879,1225,20250626 16:38:56,249.37,1149.21,
batch0353@batch.com.tw,測零三五三,272176,1224,20250626 16:38:56,372.95,1239.49,
batch0437@batch.com.tw,測零四三七,272260,1226,20250626 16:38:56,319.35,1528.40,
batch3468@batch.com.tw,測三四六八,275291,1227,20250626 16:38:57,573.35,361.16,
batch1021@batch.com.tw,測一零二一,272844,1228,20250626 16:38:57,620.50,343.31,
batch3369@batch.com.tw,測三三六九,275192,1229,20250626 16:38:57,474.81,239.27,
batch0720@batch.com.tw,測零七二零,272543,1230,20250626 16:38:57,544.63,302.25,
batch1690@batch.com.tw,測一六九零,273513,1231,20250626 16:38:57,425.51,303.04,
batch4206@batch.com.tw,測四二零六,276029,1232,20250626 16:38:57,382.32,309.78,
batch0153@batch.com.tw,測零一五三,271976,1233,20250626 16:38:58,468.29,252.59,
batch2073@batch.com.tw,測二零七三,273896,1234,20250626 16:38:58,375.93,228.76,
batch2505@batch.com.tw,測二五零五,274328,1235,20250626 16:38:58,473.01,226.08,
batch3739@batch.com.tw,測三七三九,275562,1236,20250626 16:38:58,311.99,264.75,
batch3252@batch.com.tw,測三二五二,275075,1237,20250626 16:38:58,493.26,582.28,
batch0303@batch.com.tw,測零三零三,272126,1238,20250626 16:38:58,506.07,634.28,
batch2323@batch.com.tw,測二三二三,274146,1239,20250626 16:38:58,487.55,752.11,
batch1623@batch.com.tw,測一六二三,273446,1240,20250626 16:38:57,578.19,1699.94,
batch2273@batch.com.tw,測二二七三,274096,1241,20250626 16:38:57,595.67,1855.14,
batch2840@batch.com.tw,測二八四零,274663,1244,20250626 16:38:59,264.41,558.17,
batch2907@batch.com.tw,測二九零七,274730,1245,20250626 16:38:59,201.67,537.08,
batch0488@batch.com.tw,測零四八八,272311,1246,20250626 16:38:59,272.10,394.41,
batch2457@batch.com.tw,測二四五七,274280,1247,20250626 16:38:59,302.66,576.51,
batch4038@batch.com.tw,測四零三八,275861,1249,20250626 16:38:59,194.11,447.68,
batch1606@batch.com.tw,測一六零六,273429,1248,20250626 16:38:59,246.09,597.18,
batch3789@batch.com.tw,測三七八九,275612,1242,20250626 16:38:58,341.27,1142.99,
batch2890@batch.com.tw,測二八九零,274713,1243,20250626 16:38:58,361.69,1131.09,
batch1589@batch.com.tw,測一五八九,273412,1250,20250626 16:38:59,456.39,255.09,
batch0670@batch.com.tw,測零六七零,272493,1251,20250626 16:38:59,452.19,355.15,
batch4923@batch.com.tw,測四九二三,276746,1252,20250626 16:38:59,735.80,451.67,
batch3856@batch.com.tw,測三八五六,275679,1253,20250626 16:39:00,598.77,582.69,
batch2555@batch.com.tw,測二五五五,274378,1254,20250626 16:39:00,845.29,556.27,
batch2190@batch.com.tw,測二一九零,274013,1255,20250626 16:39:00,678.69,442.21,
batch3873@batch.com.tw,測三八七三,275696,1256,20250626 16:39:00,610.54,710.25,
batch3722@batch.com.tw,測三七二二,275545,1257,20250626 16:39:00,599.36,735.94,
batch3974@batch.com.tw,測三九七四,275797,1258,20250626 16:39:00,1131.16,537.44,
batch4505@batch.com.tw,測四五零五,276328,1260,20250626 16:39:00,576.16,505.75,
batch3202@batch.com.tw,測三二零二,275025,1259,20250626 16:39:00,672.50,761.84,
batch1238@batch.com.tw,測一二三八,273061,1261,20250626 16:39:01,385.54,724.22,
batch4939@batch.com.tw,測四九三九,276762,1262,20250626 16:39:00,1156.74,766.19,
batch2157@batch.com.tw,測二一五七,273980,1263,20250626 16:39:00,615.23,791.29,
batch0253@batch.com.tw,測零二五三,272076,1264,20250626 16:39:01,441.35,454.84,
batch0521@batch.com.tw,測零五二一,272344,1265,20250626 16:39:00,590.20,1525.25,
batch3806@batch.com.tw,測三八零六,275629,1266,20250626 16:39:01,482.86,581.28,
batch4323@batch.com.tw,測四三二三,276146,1267,20250626 16:39:01,428.50,500.21,
batch2340@batch.com.tw,測二三四零,274163,1268,20250626 16:39:01,416.24,562.14,
batch2622@batch.com.tw,測二六二二,274445,1269,20250626 16:39:01,612.98,630.73,
batch4457@batch.com.tw,測四四五七,276280,1270,20250626 16:39:02,351.88,489.93,
batch4773@batch.com.tw,測四七七三,276596,1271,20250626 16:39:01,634.53,556.37,
batch4407@batch.com.tw,測四四零七,276230,1272,20250626 16:39:01,641.39,489.01,
batch2140@batch.com.tw,測二一四零,273963,1273,20250626 16:38:59,732.50,2527.88,
batch4573@batch.com.tw,測四五七三,276396,1274,20250626 16:39:00,596.29,1722.87,
batch1538@batch.com.tw,測一五三八,273361,1275,20250626 16:39:02,480.27,514.50,
batch3588@batch.com.tw,測三五八八,275411,1276,20250626 16:39:02,468.30,613.54,
batch2107@batch.com.tw,測二一零七,273930,1277,20250626 16:39:02,761.41,483.35,
batch1172@batch.com.tw,測一一七二,272995,1278,20250626 16:39:02,437.47,699.10,
batch0921@batch.com.tw,測零九二一,272744,1279,20250626 16:39:03,645.15,358.07,
batch1991@batch.com.tw,測一九九一,273814,1280,20250626 16:39:02,605.36,1471.96,
batch0854@batch.com.tw,測零八五四,272677,1281,20250626 16:39:03,746.57,334.11,
batch4556@batch.com.tw,測四五五六,276379,1282,20250626 16:39:03,579.50,290.71,
batch2790@batch.com.tw,測二七九零,274613,1283,20250626 16:39:02,774.20,1128.94,
batch0871@batch.com.tw,測零八七一,272694,1284,20250626 16:39:03,439.11,358.06,
batch3689@batch.com.tw,測三六八九,275512,1285,20250626 16:39:03,597.98,441.52,
batch4223@batch.com.tw,測四二二三,276046,1286,20250626 16:39:03,471.43,427.87,
batch1890@batch.com.tw,測一八九零,273713,1287,20250626 16:39:02,773.36,1642.82,
batch1472@batch.com.tw,測一四七二,273295,1288,20250626 16:39:04,633.27,377.76,
batch3505@batch.com.tw,測三五零五,275328,1289,20250626 16:39:04,576.48,377.09,
batch2740@batch.com.tw,測二七四零,274563,1290,20250626 16:39:04,559.02,470.94,
batch1205@batch.com.tw,測一二零五,273028,1291,20250626 16:39:04,650.59,462.74,
batch2807@batch.com.tw,測二八零七,274630,1293,20250626 16:39:04,322.38,376.25,
batch0938@batch.com.tw,測零九三八,272761,1292,20250626 16:39:04,618.58,471.28,
batch0021@batch.com.tw,測零零二一,271844,1294,20250626 16:39:04,547.92,341.98,
batch1757@batch.com.tw,測一七五七,273580,1295,20250626 16:39:04,574.34,482.27,
batch0320@batch.com.tw,測零三二零,272143,1296,20250626 16:39:04,468.02,364.67,
batch1840@batch.com.tw,測一八四零,273663,1297,20250626 16:39:04,286.78,548.47,
batch0120@batch.com.tw,測零一二零,271943,1298,20250626 16:39:04,311.35,573.17,
batch3452@batch.com.tw,測三四五二,275275,1299,20250626 16:39:05,293.57,572.22,
batch3402@batch.com.tw,測三四零二,275225,1300,20250626 16:39:05,260.29,523.78,
batch4139@batch.com.tw,測四一三九,275962,1301,20250626 16:39:05,477.61,331.48,
batch1572@batch.com.tw,測一五七二,273395,1302,20250626 16:39:05,447.91,361.17,
batch3538@batch.com.tw,測三五三八,275361,1303,20250626 16:39:05,402.56,362.94,
batch4156@batch.com.tw,測四一五六,275979,1304,20250626 16:39:04,484.45,1549.63,
batch3269@batch.com.tw,測三二六九,275092,1305,20250626 16:39:05,296.23,981.03,
batch1088@batch.com.tw,測一零八八,272911,1306,20250626 16:39:05,330.55,380.48,
batch0103@batch.com.tw,測零一零三,271926,1307,20250626 16:39:05,474.33,485.66,
batch0170@batch.com.tw,測零一七零,271993,1308,20250626 16:39:05,478.52,444.48,
batch4424@batch.com.tw,測四四二四,276247,1309,20250626 16:39:06,344.38,394.55,
batch3485@batch.com.tw,測三四八五,275308,1310,20250626 16:39:06,542.46,231.82,
batch4357@batch.com.tw,測四三五七,276180,1311,20250626 16:39:06,526.89,184.26,
batch0554@batch.com.tw,測零五五四,272377,1312,20250626 16:39:06,607.10,321.82,
batch1372@batch.com.tw,測一三七二,273195,1313,20250626 16:39:06,363.68,308.87,
batch4189@batch.com.tw,測四一八九,276012,1314,20250626 16:39:06,346.49,233.10,
batch0220@batch.com.tw,測零二二零,272043,1315,20250626 16:39:06,345.12,288.20,
batch2390@batch.com.tw,測二三九零,274213,1316,20250626 16:39:06,444.18,347.23,
batch1505@batch.com.tw,測一五零五,273328,1317,20250626 16:39:07,340.51,341.91,
batch1790@batch.com.tw,測一七九零,273613,1318,20250626 16:39:06,528.70,848.35,
batch2973@batch.com.tw,測二九七三,274796,1319,20250626 16:39:07,430.98,323.27,
batch4240@batch.com.tw,測四二四零,276063,1320,20250626 16:39:07,509.89,212.37,
batch1707@batch.com.tw,測一七零七,273530,1321,20250626 16:39:07,503.80,269.12,
batch0804@batch.com.tw,測零八零四,272627,1322,20250626 16:39:07,480.97,355.09,
batch3435@batch.com.tw,測三四三五,275258,1323,20250626 16:39:07,448.56,460.71,
batch2257@batch.com.tw,測二二五七,274080,1324,20250626 16:39:07,414.96,488.02,
batch3021@batch.com.tw,測三零二一,274844,1325,20250626 16:39:07,435.53,504.24,
batch3120@batch.com.tw,測三一二零,274943,1326,20250626 16:39:07,207.56,280.07,
batch3336@batch.com.tw,測三三三六,275159,1327,20250626 16:39:07,191.68,533.28,
batch0955@batch.com.tw,測零九五五,272778,1328,20250626 16:39:07,291.42,389.89,
batch0404@batch.com.tw,測零四零四,272227,1329,20250626 16:39:07,341.45,507.47,
batch2639@batch.com.tw,測二六三九,274462,1330,20250626 16:39:07,376.72,467.51,
batch1038@batch.com.tw,測一零三八,272861,1331,20250626 16:39:08,235.09,464.62,
batch0070@batch.com.tw,測零零七零,271893,1332,20250626 16:39:08,326.76,543.40,
batch3319@batch.com.tw,測三三一九,275142,1333,20250626 16:39:07,385.83,1253.42,
batch2589@batch.com.tw,測二五八九,274412,1334,20250626 16:39:08,315.47,558.89,
batch0270@batch.com.tw,測零二七零,272093,1335,20250626 16:39:08,362.56,561.43,
batch0604@batch.com.tw,測零六零四,272427,1336,20250626 16:39:08,275.45,434.25,
batch3672@batch.com.tw,測三六七二,275495,1337,20250626 16:39:08,368.22,407.48,
batch2924@batch.com.tw,測二九二四,274747,1338,20250626 16:39:08,371.49,468.19,
batch2490@batch.com.tw,測二四九零,274313,1339,20250626 16:39:08,579.36,397.78,
batch4656@batch.com.tw,測四六五六,276479,1340,20250626 16:39:08,328.28,1276.18,
batch1355@batch.com.tw,測一三五五,273178,1341,20250626 16:39:08,608.69,345.77,
batch4055@batch.com.tw,測四零五五,275878,1342,20250626 16:39:09,531.91,460.27,
batch0687@batch.com.tw,測零六八七,272510,1343,20250626 16:39:09,476.14,443.87,
batch4374@batch.com.tw,測四三七四,276197,1344,20250626 16:39:09,528.34,474.20,
batch3219@batch.com.tw,測三二一九,275042,1345,20250626 16:39:09,477.87,439.32,
batch3386@batch.com.tw,測三三八六,275209,1346,20250626 16:39:09,440.19,406.86,
batch4005@batch.com.tw,測四零零五,275828,1347,20250626 16:39:09,552.76,363.39,
batch0972@batch.com.tw,測零九七二,272795,1348,20250626 16:39:09,485.15,403.53,
batch2290@batch.com.tw,測二二九零,274113,1349,20250626 16:39:09,587.21,363.44,
batch0737@batch.com.tw,測零七三七,272560,1350,20250626 16:39:09,450.99,356.06,
batch2207@batch.com.tw,測二二零七,274030,1351,20250626 16:39:10,452.53,335.63,
batch1305@batch.com.tw,測一三零五,273128,1352,20250626 16:39:10,334.82,372.12,
batch1438@batch.com.tw,測一四三八,273261,1353,20250626 16:39:10,454.33,533.21,
batch4022@batch.com.tw,測四零二二,275845,1354,20250626 16:39:10,378.13,549.39,
batch0337@batch.com.tw,測零三三七,272160,1355,20250626 16:39:10,340.59,430.25,
batch1122@batch.com.tw,測一一二二,272945,1356,20250626 16:39:10,378.06,616.72,
batch2757@batch.com.tw,測二七五七,274580,1357,20250626 16:39:10,464.99,600.75,
batch1455@batch.com.tw,測一四五五,273278,1358,20250626 16:39:10,303.16,558.77,
batch1405@batch.com.tw,測一四零五,273228,1359,20250626 16:39:10,388.43,415.14,
batch1640@batch.com.tw,測一六四零,273463,1360,20250626 16:39:10,426.22,413.56,
batch4539@batch.com.tw,測四五三九,276362,1361,20250626 16:39:10,450.24,480.41,
batch4072@batch.com.tw,測四零七二,275895,1362,20250626 16:39:10,472.90,492.38,
batch1774@batch.com.tw,測一七七四,273597,1364,20250626 16:39:11,404.12,273.77,
batch3823@batch.com.tw,測三八二三,275646,1363,20250626 16:39:11,403.73,489.21,
batch4089@batch.com.tw,測四零八九,275912,1365,20250626 16:39:11,361.97,480.21,
batch3605@batch.com.tw,測三六零五,275428,1366,20250626 16:39:11,390.27,508.54,
batch4673@batch.com.tw,測四六七三,276496,1367,20250626 16:39:11,434.67,295.78,
batch3419@batch.com.tw,測三四一九,275242,1368,20250626 16:39:11,574.13,311.41,
batch1489@batch.com.tw,測一四八九,273312,1369,20250626 16:39:11,449.08,292.02,
batch3153@batch.com.tw,測三一五三,274976,1370,20250626 16:39:11,525.62,346.68,
batch2857@batch.com.tw,測二八五七,274680,1371,20250626 16:39:11,515.34,351.27,
batch1555@batch.com.tw,測一五五五,273378,1372,20250626 16:39:12,485.22,247.98,
batch2874@batch.com.tw,測二八七四,274697,1373,20250626 16:39:12,450.89,255.35,
batch0187@batch.com.tw,測零一八七,272010,1374,20250626 16:39:12,499.56,322.80,
batch0888@batch.com.tw,測零八八八,272711,1375,20250626 16:39:12,346.94,340.44,
batch1222@batch.com.tw,測一二二二,273045,1376,20250626 16:39:12,486.36,475.67,
batch4973@batch.com.tw,測四九七三,276796,1377,20250626 16:39:12,271.22,489.91,
batch0005@batch.com.tw,測零零零五,271828,1378,20250626 16:39:12,495.52,326.66,
batch4790@batch.com.tw,測四七九零,276613,1379,20250626 16:39:12,549.12,480.03,
batch4740@batch.com.tw,測四七四零,276563,1380,20250626 16:39:12,529.81,532.17,
batch2941@batch.com.tw,測二九四一,274764,1381,20250626 16:39:13,318.21,374.88,
batch4522@batch.com.tw,測四五二二,276345,1382,20250626 16:39:13,330.96,407.37,
batch1339@batch.com.tw,測一三三九,273162,1383,20250626 16:39:13,315.39,413.70,
batch1255@batch.com.tw,測一二五五,273078,1384,20250626 16:39:13,321.27,418.68,
batch2124@batch.com.tw,測二一二四,273947,1385,20250626 16:39:13,360.66,441.21,
batch3958@batch.com.tw,測三九五八,275781,1386,20250626 16:39:13,339.42,461.89,
batch2407@batch.com.tw,測二四零七,274230,1387,20250626 16:39:13,324.66,427.18,
batch4640@batch.com.tw,測四六四零,276463,1388,20250626 16:39:13,227.17,423.63,
batch0538@batch.com.tw,測零五三八,272361,1389,20250626 16:39:13,248.18,427.75,
batch2572@batch.com.tw,測二五七二,274395,1390,20250626 16:39:13,479.39,440.46,
batch4307@batch.com.tw,測四三零七,276130,1391,20250626 16:39:12,457.74,1624.92,
batch0821@batch.com.tw,測零八二一,272644,1393,20250626 16:39:13,502.97,515.83,
batch2707@batch.com.tw,測二七零七,274530,1394,20250626 16:39:12,482.62,1798.97,
batch4590@batch.com.tw,測四五九零,276413,1395,20250626 16:39:14,514.69,591.67,
batch1105@batch.com.tw,測一一零五,272928,1396,20250626 16:39:14,453.64,575.88,
batch2174@batch.com.tw,測二一七四,273997,1397,20250626 16:39:14,443.28,639.03,
batch1924@batch.com.tw,測一九二四,273747,1398,20250626 16:39:14,412.89,536.47,
batch1272@batch.com.tw,測一二七二,273095,1392,20250626 16:39:13,473.87,1121.51,
batch3991@batch.com.tw,測三九九一,275814,1399,20250626 16:39:14,368.34,686.46,
batch2656@batch.com.tw,測二六五六,274479,1400,20250626 16:39:14,451.37,664.17,
batch4857@batch.com.tw,測四八五七,276680,1401,20250626 16:39:14,446.23,679.24,
batch4874@batch.com.tw,測四八七四,276697,1402,20250626 16:39:15,372.63,522.44,
batch4690@batch.com.tw,測四六九零,276513,1403,20250626 16:39:15,470.98,360.45,
batch2224@batch.com.tw,測二二二四,274047,1404,20250626 16:39:15,493.14,380.17,
batch4391@batch.com.tw,測四三九一,276214,1405,20250626 16:39:15,656.11,378.13,
batch1005@batch.com.tw,測一零零五,272828,1406,20250626 16:39:15,511.78,315.95,
batch0054@batch.com.tw,測零零五四,271877,1407,20250626 16:39:14,462.27,917.40,
batch4474@batch.com.tw,測四四七四,276297,1408,20250626 16:39:15,627.68,289.30,
batch3286@batch.com.tw,測三二八六,275109,1409,20250626 16:39:15,583.51,269.86,
batch4441@batch.com.tw,測四四四一,276264,1410,20250626 16:39:15,466.60,264.69,
batch0237@batch.com.tw,測零二三七,272060,1411,20250626 16:39:15,671.12,235.63,
batch3756@batch.com.tw,測三七五六,275579,1412,20250626 16:39:16,563.06,210.97,
batch1522@batch.com.tw,測一五二二,273345,1413,20250626 16:39:15,693.92,214.88,
batch3840@batch.com.tw,測三八四零,275663,1414,20250626 16:39:16,679.92,232.97,
batch4957@batch.com.tw,測四九五七,276780,1415,20250626 16:39:16,520.99,231.26,
batch1907@batch.com.tw,測一九零七,273730,1416,20250626 16:39:16,571.45,302.01,
batch3038@batch.com.tw,測三零三八,274861,1417,20250626 16:39:16,416.72,273.68,
