email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch0884@batch.com.tw,測零八八四,272707,N/A,20250626 16:29:19,287.44,N/A,\"query API HTTP 500\"
batch2370@batch.com.tw,測二三七零,274193,N/A,20250626 16:29:19,281.99,N/A,\"query API HTTP 500\"
batch2053@batch.com.tw,測二零五三,273876,N/A,20250626 16:29:19,290.75,N/A,\"query API HTTP 500\"
batch1920@batch.com.tw,測一九二零,273743,N/A,20250626 16:29:19,281.53,N/A,\"query API HTTP 500\"
batch2703@batch.com.tw,測二七零三,274526,N/A,20250626 16:29:19,283.55,N/A,\"query API HTTP 500\"
batch3149@batch.com.tw,測三一四九,274972,N/A,20250626 16:29:19,723.22,N/A,\"query API HTTP 500\"
batch2453@batch.com.tw,測二四五三,274276,N/A,20250626 16:29:19,720.48,N/A,\"query API HTTP 500\"
batch0985@batch.com.tw,測零九八五,272808,N/A,20250626 16:29:19,303.50,N/A,\"query API HTTP 500\"
batch1135@batch.com.tw,測一一三五,272958,N/A,20250626 16:29:19,300.40,N/A,\"query API HTTP 500\"
batch0501@batch.com.tw,測零五零一,272324,N/A,20250626 16:29:19,300.37,N/A,\"query API HTTP 500\"
batch4253@batch.com.tw,測四二五三,276076,N/A,20250626 16:29:19,290.29,N/A,\"query API HTTP 500\"
batch3568@batch.com.tw,測三五六八,275391,N/A,20250626 16:29:19,289.52,N/A,\"query API HTTP 500\"
batch3518@batch.com.tw,測三五一八,275341,N/A,20250626 16:29:19,281.26,N/A,\"query API HTTP 500\"
batch2470@batch.com.tw,測二四七零,274293,N/A,20250626 16:29:19,274.99,N/A,\"query API HTTP 500\"
batch0350@batch.com.tw,測零三五零,272173,N/A,20250626 16:29:19,274.76,N/A,\"query API HTTP 500\"
batch2937@batch.com.tw,測二九三七,274760,N/A,20250626 16:29:19,298.96,N/A,\"query API HTTP 500\"
batch4603@batch.com.tw,測四六零三,276426,N/A,20250626 16:29:19,299.63,N/A,\"query API HTTP 500\"
batch3299@batch.com.tw,測三二九九,275122,N/A,20250626 16:29:19,299.31,N/A,\"query API HTTP 500\"
batch4035@batch.com.tw,測四零三五,275858,N/A,20250626 16:29:19,301.10,N/A,\"query API HTTP 500\"
batch4287@batch.com.tw,測四二八七,276110,N/A,20250626 16:29:19,254.02,N/A,\"query API HTTP 500\"
batch1318@batch.com.tw,測一三一八,273141,N/A,20250626 16:29:19,296.67,N/A,\"query API HTTP 500\"
batch1670@batch.com.tw,測一六七零,273493,N/A,20250626 16:29:19,303.51,N/A,\"query API HTTP 500\"
batch2904@batch.com.tw,測二九零四,274727,N/A,20250626 16:29:19,246.90,N/A,\"query API HTTP 500\"
batch2237@batch.com.tw,測二二三七,274060,N/A,20250626 16:29:19,249.91,N/A,\"query API HTTP 500\"
batch1870@batch.com.tw,測一八七零,273693,N/A,20250626 16:29:19,241.51,N/A,\"query API HTTP 500\"
batch1418@batch.com.tw,測一四一八,273241,N/A,20250626 16:29:19,239.71,N/A,\"query API HTTP 500\"
batch4270@batch.com.tw,測四二七零,276093,N/A,20250626 16:29:19,249.30,N/A,\"query API HTTP 500\"
batch1185@batch.com.tw,測一一八五,273008,N/A,20250626 16:29:19,249.28,N/A,\"query API HTTP 500\"
batch3382@batch.com.tw,測三三八二,275205,N/A,20250626 16:29:19,245.57,N/A,\"query API HTTP 500\"
batch3051@batch.com.tw,測三零五一,274874,N/A,20250626 16:29:19,242.52,N/A,\"query API HTTP 500\"
batch0200@batch.com.tw,測零二零零,272023,N/A,20250626 16:29:19,239.85,N/A,\"query API HTTP 500\"
batch4453@batch.com.tw,測四四五三,276276,N/A,20250626 16:29:19,197.60,N/A,\"query API HTTP 500\"
batch0650@batch.com.tw,測零六五零,272473,N/A,20250626 16:29:19,198.11,N/A,\"query API HTTP 500\"
batch4986@batch.com.tw,測四九八六,276809,N/A,20250626 16:29:19,186.13,N/A,\"query API HTTP 500\"
batch3133@batch.com.tw,測三一三三,274956,N/A,20250626 16:29:19,182.98,N/A,\"query API HTTP 500\"
batch2002@batch.com.tw,測二零零二,273825,N/A,20250626 16:29:19,183.01,N/A,\"query API HTTP 500\"
batch0750@batch.com.tw,測零七五零,272573,N/A,20250626 16:29:19,163.95,N/A,\"query API HTTP 500\"
batch4570@batch.com.tw,測四五七零,276393,N/A,20250626 16:29:19,158.46,N/A,\"query API HTTP 500\"
batch0834@batch.com.tw,測零八三四,272657,N/A,20250626 16:29:19,439.34,N/A,\"query API HTTP 500\"
batch4119@batch.com.tw,測四一一九,275942,N/A,20250626 16:29:19,466.67,N/A,\"query API HTTP 500\"
batch3853@batch.com.tw,測三八五三,275676,N/A,20250626 16:29:19,175.50,N/A,\"query API HTTP 500\"
batch3920@batch.com.tw,測三九二零,275743,N/A,20250626 16:29:20,127.53,N/A,\"query API HTTP 502\"
batch1018@batch.com.tw,測一零一八,272841,N/A,20250626 16:29:19,179.38,N/A,\"query API HTTP 500\"
batch4720@batch.com.tw,測四七二零,276543,N/A,20250626 16:29:19,402.48,N/A,\"query API HTTP 500\"
batch0434@batch.com.tw,測零四三四,272257,N/A,20250626 16:29:20,166.88,N/A,\"query API HTTP 500\"
batch0468@batch.com.tw,測零四六八,272291,N/A,20250626 16:29:19,183.42,N/A,\"query API HTTP 500\"
batch2104@batch.com.tw,測二一零四,273927,N/A,20250626 16:29:20,189.82,N/A,\"query API HTTP 500\"
batch3786@batch.com.tw,測三七八六,275609,N/A,20250626 16:29:20,189.81,N/A,\"query API HTTP 500\"
batch3399@batch.com.tw,測三三九九,275222,N/A,20250626 16:29:20,189.22,N/A,\"query API HTTP 500\"
batch1535@batch.com.tw,測一五三五,273358,N/A,20250626 16:29:20,191.57,N/A,\"query API HTTP 500\"
batch3366@batch.com.tw,測三三六六,275189,N/A,20250626 16:29:20,182.68,N/A,\"query API HTTP 500\"
batch1737@batch.com.tw,測一七三七,273560,N/A,20250626 16:29:20,192.91,N/A,\"query API HTTP 500\"
batch0300@batch.com.tw,測零三零零,272123,N/A,20250626 16:29:20,203.94,N/A,\"query API HTTP 500\"
batch4320@batch.com.tw,測四三二零,276143,N/A,20250626 16:29:20,237.10,N/A,\"query API HTTP 500\"
batch3166@batch.com.tw,測三一六六,274989,N/A,20250626 16:29:20,237.03,N/A,\"query API HTTP 500\"
batch1687@batch.com.tw,測一六八七,273510,N/A,20250626 16:29:20,227.96,N/A,\"query API HTTP 500\"
batch2552@batch.com.tw,測二五五二,274375,N/A,20250626 16:29:20,227.82,N/A,\"query API HTTP 500\"
batch2770@batch.com.tw,測二七七零,274593,N/A,20250626 16:29:20,227.96,N/A,\"query API HTTP 500\"
batch4886@batch.com.tw,測四八八六,276709,N/A,20250626 16:29:20,228.01,N/A,\"query API HTTP 500\"
batch1653@batch.com.tw,測一六五三,273476,N/A,20250626 16:29:20,200.24,N/A,\"query API HTTP 500\"
batch3448@batch.com.tw,測三四四八,275271,N/A,20250626 16:29:20,201.32,N/A,\"query API HTTP 500\"
batch4085@batch.com.tw,測四零八五,275908,N/A,20250626 16:29:19,584.96,N/A,\"query API HTTP 500\"
batch4703@batch.com.tw,測四七零三,276526,N/A,20250626 16:29:20,228.09,N/A,\"query API HTTP 500\"
batch2502@batch.com.tw,測二五零二,274325,N/A,20250626 16:29:20,187.87,N/A,\"query API HTTP 500\"
batch2137@batch.com.tw,測二一三七,273960,N/A,20250626 16:29:20,189.89,N/A,\"query API HTTP 500\"
batch0485@batch.com.tw,測零四八五,272308,N/A,20250626 16:29:20,200.14,N/A,\"query API HTTP 500\"
batch4753@batch.com.tw,測四七五三,276576,N/A,20250626 16:29:20,154.65,N/A,\"query API HTTP 500\"
batch2070@batch.com.tw,測二零七零,273893,N/A,20250626 16:29:20,154.62,N/A,\"query API HTTP 500\"
batch4620@batch.com.tw,測四六二零,276443,N/A,20250626 16:29:20,133.35,N/A,\"query API HTTP 500\"
batch1335@batch.com.tw,測一三三五,273158,N/A,20250626 16:29:20,139.11,N/A,\"query API HTTP 500\"
batch0717@batch.com.tw,測零七一七,272540,N/A,20250626 16:29:20,135.10,N/A,\"query API HTTP 500\"
batch3937@batch.com.tw,測三九三七,275760,N/A,20250626 16:29:20,133.04,N/A,\"query API HTTP 500\"
batch4920@batch.com.tw,測四九二零,276743,N/A,20250626 16:29:20,135.03,N/A,\"query API HTTP 500\"
batch0518@batch.com.tw,測零五一八,272341,N/A,20250626 16:29:20,135.13,N/A,\"query API HTTP 500\"
batch0851@batch.com.tw,測零八五一,272674,N/A,20250626 16:29:20,137.02,N/A,\"query API HTTP 500\"
batch3465@batch.com.tw,測三四六五,275288,N/A,20250626 16:29:20,161.21,N/A,\"query API HTTP 500\"
batch2602@batch.com.tw,測二六零二,274425,N/A,20250626 16:29:20,137.24,N/A,\"query API HTTP 500\"
batch0401@batch.com.tw,測零四零一,272224,N/A,20250626 16:29:20,124.87,N/A,\"query API HTTP 500\"
batch0367@batch.com.tw,測零三六七,272190,N/A,20250626 16:29:20,120.70,N/A,\"query API HTTP 500\"
batch2287@batch.com.tw,測二二八七,274110,N/A,20250626 16:29:20,130.22,N/A,\"query API HTTP 500\"
batch3535@batch.com.tw,測三五三五,275358,N/A,20250626 16:29:20,130.25,N/A,\"query API HTTP 500\"
batch2804@batch.com.tw,測二八零四,274627,N/A,20250626 16:29:20,126.34,N/A,\"query API HTTP 500\"
batch1235@batch.com.tw,測一二三五,273058,N/A,20250626 16:29:20,128.94,N/A,\"query API HTTP 500\"
batch2669@batch.com.tw,測二六六九,274492,N/A,20250626 16:29:20,116.53,N/A,\"query API HTTP 500\"
batch3084@batch.com.tw,測三零八四,274907,N/A,20250626 16:29:20,108.43,N/A,\"query API HTTP 500\"
batch0051@batch.com.tw,測零零五一,271874,N/A,20250626 16:29:20,110.84,N/A,\"query API HTTP 500\"
batch1451@batch.com.tw,測一四五一,273274,N/A,20250626 16:29:20,113.97,N/A,\"query API HTTP 500\"
batch3886@batch.com.tw,測三八八六,275709,N/A,20250626 16:29:20,114.45,N/A,\"query API HTTP 500\"
batch4186@batch.com.tw,測四一八六,276009,N/A,20250626 16:29:20,134.13,N/A,\"query API HTTP 500\"
batch0067@batch.com.tw,測零零六七,271890,N/A,20250626 16:29:20,120.33,N/A,\"query API HTTP 500\"
batch0634@batch.com.tw,測零六三四,272457,N/A,20250626 16:29:20,129.82,N/A,\"query API HTTP 500\"
batch3249@batch.com.tw,測三二四九,275072,N/A,20250626 16:29:20,120.40,N/A,\"query API HTTP 500\"
batch4502@batch.com.tw,測四五零二,276325,N/A,20250626 16:29:20,131.64,N/A,\"query API HTTP 500\"
batch2320@batch.com.tw,測二三二零,274143,N/A,20250626 16:29:20,142.64,N/A,\"query API HTTP 500\"
batch3769@batch.com.tw,測三七六九,275592,N/A,20250626 16:29:20,134.53,N/A,\"query API HTTP 500\"
batch2652@batch.com.tw,測二六五二,274475,N/A,20250626 16:29:20,134.49,N/A,\"query API HTTP 500\"
batch3702@batch.com.tw,測三七零二,275525,N/A,20250626 16:29:20,132.30,N/A,\"query API HTTP 500\"
batch1988@batch.com.tw,測一九八八,273811,N/A,20250626 16:29:20,130.25,N/A,\"query API HTTP 500\"
batch3618@batch.com.tw,測三六一八,275441,N/A,20250626 16:29:20,119.52,N/A,\"query API HTTP 500\"
batch4837@batch.com.tw,測四八三七,276660,N/A,20250626 16:29:20,120.95,N/A,\"query API HTTP 500\"
batch2437@batch.com.tw,測二四三七,274260,N/A,20250626 16:29:20,112.45,N/A,\"query API HTTP 500\"
batch0018@batch.com.tw,測零零一八,271841,N/A,20250626 16:29:20,114.33,N/A,\"query API HTTP 500\"
batch4421@batch.com.tw,測四四二一,276244,N/A,20250626 16:29:20,116.97,N/A,\"query API HTTP 500\"
batch3719@batch.com.tw,測三七一九,275542,N/A,20250626 16:29:20,123.27,N/A,\"query API HTTP 500\"
batch1352@batch.com.tw,測一三五二,273175,N/A,20250626 16:29:20,122.78,N/A,\"query API HTTP 500\"
batch2787@batch.com.tw,測二七八七,274610,N/A,20250626 16:29:20,93.85,N/A,\"query API HTTP 500\"
batch1035@batch.com.tw,測一零三五,272858,N/A,20250626 16:29:20,99.81,N/A,\"query API HTTP 500\"
batch3803@batch.com.tw,測三八零三,275626,N/A,20250626 16:29:20,109.03,N/A,\"query API HTTP 500\"
batch1971@batch.com.tw,測一九七一,273794,N/A,20250626 16:29:20,124.56,N/A,\"query API HTTP 500\"
batch0100@batch.com.tw,測零一零零,271923,N/A,20250626 16:29:20,122.27,N/A,\"query API HTTP 500\"
batch0868@batch.com.tw,測零八六八,272691,N/A,20250626 16:29:20,120.49,N/A,\"query API HTTP 500\"
batch1402@batch.com.tw,測一四零二,273225,N/A,20250626 16:29:20,123.02,N/A,\"query API HTTP 500\"
batch2737@batch.com.tw,測二七三七,274560,N/A,20250626 16:29:20,113.78,N/A,\"query API HTTP 500\"
batch2087@batch.com.tw,測二零八七,273910,N/A,20250626 16:29:20,101.46,N/A,\"query API HTTP 500\"
batch0667@batch.com.tw,測零六六七,272490,N/A,20250626 16:29:20,104.98,N/A,\"query API HTTP 500\"
batch0551@batch.com.tw,測零五五一,272374,N/A,20250626 16:29:20,182.48,N/A,\"query API HTTP 500\"
batch2820@batch.com.tw,測二八二零,274643,N/A,20250626 16:29:20,158.36,N/A,\"query API HTTP 502\"
batch0951@batch.com.tw,測零九五一,272774,N/A,20250626 16:29:20,190.90,N/A,\"query API HTTP 500\"
batch4387@batch.com.tw,測四三八七,276210,N/A,20250626 16:29:20,194.90,N/A,\"query API HTTP 500\"
batch4220@batch.com.tw,測四二二零,276043,N/A,20250626 16:29:20,177.64,N/A,\"query API HTTP 500\"
batch4354@batch.com.tw,測四三五四,276177,N/A,20250626 16:29:20,186.28,N/A,\"query API HTTP 500\"
batch1787@batch.com.tw,測一七八七,273610,N/A,20250626 16:29:20,186.43,N/A,\"query API HTTP 500\"
batch4536@batch.com.tw,測四五三六,276359,N/A,20250626 16:29:20,186.03,N/A,\"query API HTTP 500\"
batch3635@batch.com.tw,測三六三五,275458,N/A,20250626 16:29:20,243.28,N/A,\"query API HTTP 500\"
batch3870@batch.com.tw,測三八七零,275693,N/A,20250626 16:29:20,185.93,N/A,\"query API HTTP 502\"
batch1754@batch.com.tw,測一七五四,273577,N/A,20250626 16:29:20,243.23,N/A,\"query API HTTP 500\"
batch2569@batch.com.tw,測二五六九,274392,N/A,20250626 16:29:20,243.45,N/A,\"query API HTTP 500\"
batch1502@batch.com.tw,測一五零二,273325,N/A,20250626 16:29:20,245.37,N/A,\"query API HTTP 500\"
batch3482@batch.com.tw,測三四八二,275305,N/A,20250626 16:29:20,245.16,N/A,\"query API HTTP 500\"
batch2187@batch.com.tw,測二一八七,274010,N/A,20250626 16:29:20,246.68,N/A,\"query API HTTP 500\"
batch3652@batch.com.tw,測三六五二,275475,N/A,20250626 16:29:20,247.29,N/A,\"query API HTTP 500\"
batch4770@batch.com.tw,測四七七零,276593,N/A,20250626 16:29:20,283.96,N/A,\"query API HTTP 500\"
batch2619@batch.com.tw,測二六一九,274442,N/A,20250626 16:29:20,279.32,N/A,\"query API HTTP 500\"
batch0935@batch.com.tw,測零九三五,272758,N/A,20250626 16:29:20,275.47,N/A,\"query API HTTP 500\"
batch3199@batch.com.tw,測三一九九,275022,N/A,20250626 16:29:20,285.02,N/A,\"query API HTTP 500\"
batch3018@batch.com.tw,測三零一八,274841,N/A,20250626 16:29:20,274.93,N/A,\"query API HTTP 500\"
batch0918@batch.com.tw,測零九一八,272741,N/A,20250626 16:29:20,275.85,N/A,\"query API HTTP 500\"
batch4337@batch.com.tw,測四三三七,276160,N/A,20250626 16:29:20,281.95,N/A,\"query API HTTP 500\"
batch3971@batch.com.tw,測三九七一,275794,N/A,20250626 16:29:20,239.30,N/A,\"query API HTTP 500\"
batch1904@batch.com.tw,測一九零四,273727,N/A,20250626 16:29:20,236.83,N/A,\"query API HTTP 500\"
batch1603@batch.com.tw,測一六零三,273426,N/A,20250626 16:29:20,244.63,N/A,\"query API HTTP 500\"
batch0801@batch.com.tw,測零八零一,272624,N/A,20250626 16:29:20,245.72,N/A,\"query API HTTP 500\"
batch3736@batch.com.tw,測三七三六,275559,N/A,20250626 16:29:20,247.10,N/A,\"query API HTTP 500\"
batch1586@batch.com.tw,測一五八六,273409,N/A,20250626 16:29:20,233.58,N/A,\"query API HTTP 500\"
batch1169@batch.com.tw,測一一六九,272992,N/A,20250626 16:29:20,233.95,N/A,\"query API HTTP 500\"
batch1820@batch.com.tw,測一八二零,273643,N/A,20250626 16:29:20,178.67,N/A,\"query API HTTP 500\"
batch4553@batch.com.tw,測四五五三,276376,N/A,20250626 16:29:20,180.47,N/A,\"query API HTTP 500\"
batch1385@batch.com.tw,測一三八五,273208,N/A,20250626 16:29:20,172.51,N/A,\"query API HTTP 500\"
batch3954@batch.com.tw,測三九五四,275777,N/A,20250626 16:29:20,176.52,N/A,\"query API HTTP 500\"
batch0217@batch.com.tw,測零二一七,272040,N/A,20250626 16:29:20,155.84,N/A,\"query API HTTP 500\"
batch2854@batch.com.tw,測二八五四,274677,N/A,20250626 16:29:20,151.19,N/A,\"query API HTTP 500\"
batch4787@batch.com.tw,測四七八七,276610,N/A,20250626 16:29:20,147.96,N/A,\"query API HTTP 500\"
batch3035@batch.com.tw,測三零三五,274858,N/A,20250626 16:29:20,169.57,N/A,\"query API HTTP 500\"
batch1369@batch.com.tw,測一三六九,273192,N/A,20250626 16:29:20,156.18,N/A,\"query API HTTP 500\"
batch2487@batch.com.tw,測二四八七,274310,N/A,20250626 16:29:20,158.73,N/A,\"query API HTTP 500\"
batch1569@batch.com.tw,測一五六九,273392,N/A,20250626 16:29:20,160.88,N/A,\"query API HTTP 500\"
batch3502@batch.com.tw,測三五零二,275325,N/A,20250626 16:29:20,158.79,N/A,\"query API HTTP 500\"
batch0250@batch.com.tw,測零二五零,272073,N/A,20250626 16:29:20,160.92,N/A,\"query API HTTP 500\"
batch4136@batch.com.tw,測四一三六,275959,N/A,20250626 16:29:20,161.69,N/A,\"query API HTTP 500\"
batch1152@batch.com.tw,測一一五二,272975,N/A,20250626 16:29:20,162.85,N/A,\"query API HTTP 500\"
batch3686@batch.com.tw,測三六八六,275509,N/A,20250626 16:29:20,165.13,N/A,\"query API HTTP 500\"
batch1302@batch.com.tw,測一三零二,273125,N/A,20250626 16:29:20,132.32,N/A,\"query API HTTP 502\"
batch3432@batch.com.tw,測三四三二,275255,N/A,20250626 16:29:20,146.91,N/A,\"query API HTTP 500\"
batch1620@batch.com.tw,測一六二零,273443,N/A,20250626 16:29:20,147.98,N/A,\"query API HTTP 500\"
batch0767@batch.com.tw,測零七六七,272590,N/A,20250626 16:29:20,148.02,N/A,\"query API HTTP 500\"
batch4519@batch.com.tw,測四五一九,276342,N/A,20250626 16:29:20,149.50,N/A,\"query API HTTP 500\"
batch2921@batch.com.tw,測二九二一,274744,N/A,20250626 16:29:20,151.79,N/A,\"query API HTTP 500\"
batch1202@batch.com.tw,測一二零二,273025,N/A,20250626 16:29:20,156.71,N/A,\"query API HTTP 500\"
batch0167@batch.com.tw,測零一六七,271990,N/A,20250626 16:29:20,136.96,N/A,\"query API HTTP 502\"
batch2970@batch.com.tw,測二九七零,274793,N/A,20250626 16:29:20,159.01,N/A,\"query API HTTP 500\"
batch2404@batch.com.tw,測二四零四,274227,N/A,20250626 16:29:20,162.59,N/A,\"query API HTTP 500\"
batch2837@batch.com.tw,測二八三七,274660,N/A,20250626 16:29:20,166.99,N/A,\"query API HTTP 500\"
batch0601@batch.com.tw,測零六零一,272424,N/A,20250626 16:29:20,168.81,N/A,\"query API HTTP 500\"
batch4237@batch.com.tw,測四二三七,276060,N/A,20250626 16:29:20,164.06,N/A,\"query API HTTP 500\"
batch3585@batch.com.tw,測三五八五,275408,N/A,20250626 16:29:20,167.34,N/A,\"query API HTTP 500\"
batch2953@batch.com.tw,測二九五三,274776,N/A,20250626 16:29:20,161.72,N/A,\"query API HTTP 500\"
batch4052@batch.com.tw,測四零五二,275875,N/A,20250626 16:29:20,169.93,N/A,\"query API HTTP 500\"
batch0384@batch.com.tw,測零三八四,272207,N/A,20250626 16:29:20,161.71,N/A,\"query API HTTP 500\"
batch4820@batch.com.tw,測四八二零,276643,N/A,20250626 16:29:20,171.59,N/A,\"query API HTTP 500\"
batch3216@batch.com.tw,測三二一六,275039,N/A,20250626 16:29:20,162.70,N/A,\"query API HTTP 500\"
batch4854@batch.com.tw,測四八五四,276677,N/A,20250626 16:29:20,158.83,N/A,\"query API HTTP 500\"
batch0284@batch.com.tw,測零二八四,272107,N/A,20250626 16:29:20,148.93,N/A,\"query API HTTP 500\"
batch0535@batch.com.tw,測零五三五,272358,N/A,20250626 16:29:20,163.03,N/A,\"query API HTTP 500\"
batch4371@batch.com.tw,測四三七一,276194,N/A,20250626 16:29:20,161.93,N/A,\"query API HTTP 500\"
batch1486@batch.com.tw,測一四八六,273309,N/A,20250626 16:29:20,168.58,N/A,\"query API HTTP 500\"
batch2636@batch.com.tw,測二六三六,274459,N/A,20250626 16:29:20,174.91,N/A,\"query API HTTP 500\"
batch2254@batch.com.tw,測二二五四,274077,N/A,20250626 16:29:20,175.48,N/A,\"query API HTTP 500\"
batch2154@batch.com.tw,測二一五四,273977,N/A,20250626 16:29:20,174.21,N/A,\"query API HTTP 500\"
batch4069@batch.com.tw,測四零六九,275892,N/A,20250626 16:29:20,180.35,N/A,\"query API HTTP 500\"
batch0684@batch.com.tw,測零六八四,272507,N/A,20250626 16:29:20,172.95,N/A,\"query API HTTP 500\"
batch4002@batch.com.tw,測四零零二,275825,N/A,20250626 16:29:20,180.34,N/A,\"query API HTTP 500\"
batch4019@batch.com.tw,測四零一九,275842,N/A,20250626 16:29:20,168.17,N/A,\"query API HTTP 500\"
batch4304@batch.com.tw,測四三零四,276127,N/A,20250626 16:29:20,177.60,N/A,\"query API HTTP 500\"
batch1435@batch.com.tw,測一四三五,273258,N/A,20250626 16:29:20,177.69,N/A,\"query API HTTP 500\"
batch3266@batch.com.tw,測三二六六,275089,N/A,20250626 16:29:20,177.71,N/A,\"query API HTTP 500\"
batch4203@batch.com.tw,測四二零三,276026,N/A,20250626 16:29:20,168.26,N/A,\"query API HTTP 500\"
batch3416@batch.com.tw,測三四一六,275239,N/A,20250626 16:29:20,168.93,N/A,\"query API HTTP 500\"
batch3117@batch.com.tw,測三一一七,274940,N/A,20250626 16:29:20,179.74,N/A,\"query API HTTP 500\"
batch3669@batch.com.tw,測三六六九,275492,N/A,20250626 16:29:20,170.71,N/A,\"query API HTTP 500\"
batch1469@batch.com.tw,測一四六九,273292,N/A,20250626 16:29:20,168.38,N/A,\"query API HTTP 500\"
batch4904@batch.com.tw,測四九零四,276727,N/A,20250626 16:29:20,164.97,N/A,\"query API HTTP 500\"
batch1837@batch.com.tw,測一八三七,273660,N/A,20250626 16:29:20,175.56,N/A,\"query API HTTP 500\"
batch1102@batch.com.tw,測一一零二,272925,N/A,20250626 16:29:20,164.06,N/A,\"query API HTTP 500\"
batch0734@batch.com.tw,測零七三四,272557,N/A,20250626 16:29:20,162.91,N/A,\"query API HTTP 500\"
batch1854@batch.com.tw,測一八五四,273677,N/A,20250626 16:29:20,170.21,N/A,\"query API HTTP 502\"
batch2586@batch.com.tw,測二五八六,274409,N/A,20250626 16:29:20,220.33,N/A,\"query API HTTP 500\"
batch2887@batch.com.tw,測二八八七,274710,N/A,20250626 16:29:20,200.24,N/A,\"query API HTTP 500\"
batch4953@batch.com.tw,測四九五三,276776,N/A,20250626 16:29:20,200.31,N/A,\"query API HTTP 500\"
batch1552@batch.com.tw,測一五五二,273375,N/A,20250626 16:29:20,200.17,N/A,\"query API HTTP 500\"
batch0317@batch.com.tw,測零三一七,272140,N/A,20250626 16:29:20,200.29,N/A,\"query API HTTP 500\"
batch3283@batch.com.tw,測三二八三,275106,N/A,20250626 16:29:20,192.61,N/A,\"query API HTTP 500\"
batch1721@batch.com.tw,測一七二一,273544,N/A,20250626 16:29:20,192.71,N/A,\"query API HTTP 500\"
batch2871@batch.com.tw,測二八七一,274694,N/A,20250626 16:29:20,183.10,N/A,\"query API HTTP 500\"
batch2536@batch.com.tw,測二五三六,274359,N/A,20250626 16:29:20,184.65,N/A,\"query API HTTP 500\"
batch2754@batch.com.tw,測二七五四,274577,N/A,20250626 16:29:20,164.69,N/A,\"query API HTTP 502\"
batch1637@batch.com.tw,測一六三七,273460,N/A,20250626 16:29:20,165.25,N/A,\"query API HTTP 502\"
batch3988@batch.com.tw,測三九八八,275811,N/A,20250626 16:29:20,184.44,N/A,\"query API HTTP 500\"
batch0002@batch.com.tw,測零零零二,276833,N/A,20250626 16:29:20,184.60,N/A,\"query API HTTP 500\"
batch0150@batch.com.tw,測零一五零,271973,N/A,20250626 16:29:20,193.81,N/A,\"query API HTTP 500\"
batch0568@batch.com.tw,測零五六八,272391,N/A,20250626 16:29:20,195.92,N/A,\"query API HTTP 500\"
batch0184@batch.com.tw,測零一八四,272007,N/A,20250626 16:29:20,196.63,N/A,\"query API HTTP 500\"
batch1519@batch.com.tw,測一五一九,273342,N/A,20250626 16:29:21,225.95,N/A,\"query API HTTP 500\"
batch4438@batch.com.tw,測四四三八,276261,N/A,20250626 16:29:21,222.13,N/A,\"query API HTTP 500\"
batch1804@batch.com.tw,測一八零四,273627,N/A,20250626 16:29:21,226.33,N/A,\"query API HTTP 500\"
batch2204@batch.com.tw,測二二零四,274027,N/A,20250626 16:29:21,230.53,N/A,\"query API HTTP 500\"
batch0267@batch.com.tw,測零二六七,272090,N/A,20250626 16:29:21,237.08,N/A,\"query API HTTP 500\"
batch0117@batch.com.tw,測零一一七,271940,N/A,20250626 16:29:21,235.00,N/A,\"query API HTTP 500\"
batch0418@batch.com.tw,測零四一八,272241,N/A,20250626 16:29:21,237.23,N/A,\"query API HTTP 500\"
batch4670@batch.com.tw,測四六七零,276493,N/A,20250626 16:29:21,239.36,N/A,\"query API HTTP 500\"
batch3101@batch.com.tw,測三一零一,274924,N/A,20250626 16:29:21,230.10,N/A,\"query API HTTP 500\"
batch4970@batch.com.tw,測四九七零,276793,N/A,20250626 16:29:21,246.16,N/A,\"query API HTTP 500\"
batch0902@batch.com.tw,測零九零二,272725,N/A,20250626 16:29:21,252.84,N/A,\"query API HTTP 500\"
batch4737@batch.com.tw,測四七三七,276560,N/A,20250626 16:29:21,248.21,N/A,\"query API HTTP 500\"
batch2337@batch.com.tw,測二三三七,274160,N/A,20250626 16:29:21,251.98,N/A,\"query API HTTP 500\"
batch2354@batch.com.tw,測二三五四,274177,N/A,20250626 16:29:21,244.37,N/A,\"query API HTTP 500\"
batch4587@batch.com.tw,測四五八七,276410,N/A,20250626 16:29:21,253.87,N/A,\"query API HTTP 500\"
batch3316@batch.com.tw,測三三一六,275139,N/A,20250626 16:29:21,261.26,N/A,\"query API HTTP 500\"
batch2221@batch.com.tw,測二二二一,274044,N/A,20250626 16:29:21,263.40,N/A,\"query API HTTP 500\"
batch1286@batch.com.tw,測一二八六,273109,N/A,20250626 16:29:21,267.90,N/A,\"query API HTTP 500\"
batch2387@batch.com.tw,測二三八七,274210,N/A,20250626 16:29:21,268.12,N/A,\"query API HTTP 500\"
batch1954@batch.com.tw,測一九五四,273777,N/A,20250626 16:29:21,269.74,N/A,\"query API HTTP 500\"
batch3552@batch.com.tw,測三五五二,275375,N/A,20250626 16:29:21,270.60,N/A,\"query API HTTP 500\"
batch4871@batch.com.tw,測四八七一,276694,N/A,20250626 16:29:21,272.03,N/A,\"query API HTTP 500\"
batch3002@batch.com.tw,測三零零二,274825,N/A,20250626 16:29:21,247.29,N/A,\"query API HTTP 502\"
batch4488@batch.com.tw,測四四八八,276311,N/A,20250626 16:29:21,262.91,N/A,\"query API HTTP 500\"
